user_id,user_journey
462667,Upcoming courses-Pricing-Courses-Homepage-Career tracks-Success stories-Homepage-Homepage-Other-Homepage-Pricing-Success stories-Homepage-Pricing-Coupon
462670,Homepage-Homepage-Pricing-Homepage-Career track certificate-Pricing-Checkout-Homepage-Checkout-Homepage-Career track certificate-Career track certificate-Homepage-Homepage-Checkout
462672,Courses-Checkout-Coupon
462697,Homepage-Career track certificate-Resources center-Resources center-Career track certificate-Resources center-Career track certificate-Homepage-Checkout
462703,Homepage-Coupon
462720,Courses-Homepage-Pricing-Course certificate-Courses-Upcoming courses-Courses-Career tracks-Courses-Homepage-Homepage-Resources center-Resources center-Homepage-Checkout
462746,Coupon
462826,Homepage-Checkout-Checkout-Checkout
462852,Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Pricing-Courses-Career track certificate-Checkout
462855,Coupon
462884,Homepage-Homepage-Homepage-Pricing-Homepage-Homepage-Checkout-Checkout-Homepage-Other-Checkout
462890,Homepage-Pricing-Checkout-Courses-Checkout-Checkout-Career tracks-Checkout-Checkout-Checkout-Coupon-Coupon-Checkout-Coupon-Coupon-Coupon
462919,Homepage-Courses-Career tracks-Course certificate-Courses-Courses-Homepage
462930,Coupon-Homepage-Courses
462967,Other-Coupon
462971,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Other-Resources center-Coupon-Coupon-Coupon
463014,Homepage-Career tracks-Homepage-Career tracks-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Career tracks-Career track certificate-Career tracks-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Checkout
463084,Other-Homepage-Checkout-Checkout
463110,Homepage-Checkout
463116,Other-Checkout-Checkout
463172,Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Course certificate-Courses-Pricing-Courses-Resources center-Pricing-Career tracks-Upcoming courses-Career tracks-Career tracks-Homepage-Pricing-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Course certificate-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Resources center-Course certificate-Career track certificate-Resources center-Upcoming courses-Homepage-Checkout-Checkout-Homepage
463183,Homepage-Homepage-Checkout
463200,Other-Checkout-Homepage-Homepage-Homepage-Homepage-Checkout
463224,Homepage-Homepage-Checkout-Checkout
463226,Coupon
463227,Homepage-Checkout
463254,Coupon
463277,Homepage-Pricing-Career track certificate-Career track certificate-Career tracks-Pricing-Career tracks-Career track certificate-Upcoming courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Courses-Pricing-Career track certificate-Homepage-Other-Other-Checkout-Checkout-Homepage-Checkout-Checkout
463289,Homepage-About us-About us-Resources center-Other-Homepage-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career tracks-Courses-Homepage-Instructors-Homepage-Instructors-Homepage-Courses-Homepage-Coupon-About us-Pricing-Homepage-Other-Other-Homepage-Career tracks-Courses-Homepage-Homepage-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Upcoming courses-Resources center-Career track certificate-Courses-Checkout
463347,Coupon-Homepage-Checkout-Checkout
463385,Coupon-Homepage-Pricing
463411,Resources center-Career track certificate-Homepage-Other-Pricing-Career track certificate-Resources center-Course certificate-Career track certificate-Checkout-Homepage-Coupon
463421,Homepage-Pricing-Homepage-Career tracks-Pricing-Checkout-Pricing-Homepage-Homepage-Homepage-Checkout
463432,Homepage-Career track certificate-Career tracks-Pricing-Career track certificate-Career track certificate-Career track certificate-Career tracks-Pricing-Checkout-Pricing-Homepage-Checkout-Checkout-Checkout-Homepage-Resources center-Other-Resources center-Checkout
463477,Homepage-Career tracks-Career track certificate-Courses-Coupon
463513,Homepage-Pricing-Courses-Courses-Pricing-Checkout-Checkout-Checkout
463550,Homepage-Homepage-Pricing-Homepage-Resources center-Courses-Course certificate-Career track certificate-Career track certificate-Career tracks-Homepage-Resources center-Courses-Success stories-Coupon-Coupon-Coupon
463570,Coupon-Homepage
463693,Homepage-Homepage-Checkout
463722,Homepage-Homepage-Courses-Career tracks-Homepage-Homepage-Career track certificate-Homepage-Courses-Career tracks-Courses-Homepage-Coupon-Homepage-Homepage-Career track certificate-Homepage-Pricing-Homepage-Career track certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Homepage-Coupon-Homepage-Homepage
463728,Other-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Career track certificate-Pricing-Checkout-Checkout-Checkout-Checkout
463745,Homepage-Courses-Career tracks-Career track certificate-Pricing-Courses-Career tracks-Pricing-Homepage-Checkout
463779,Courses-Checkout-Checkout
463827,Pricing-Career tracks-Courses-Pricing-Homepage-Homepage-Coupon-Checkout
463832,Other-Course certificate-Courses-Homepage-Homepage-Career tracks-Checkout-Checkout
463857,Homepage-Pricing-Homepage-Pricing-Checkout
463897,Homepage-Other-Checkout-Checkout-Checkout-Homepage-Homepage-Homepage-Career track certificate-Homepage-Homepage-Pricing-Checkout
463917,Other-Checkout-Checkout
463935,Homepage-Homepage-Homepage-Homepage-Career tracks-Coupon
463972,Homepage-Career tracks-Pricing-Checkout-Pricing-Checkout-Course certificate-Homepage-Checkout
464079,Homepage-Checkout
464103,Career track certificate-Homepage-Career tracks-Homepage-Homepage-Other-Homepage-Homepage-Checkout
464203,Other-Checkout
464290,Homepage-Courses-Courses-Coupon-Coupon
464327,Homepage-Courses-Homepage-Pricing-Checkout-Courses-Upcoming courses-Courses-Upcoming courses-Courses-Career tracks-Courses-Courses-Career tracks-Courses-Homepage-Homepage-Homepage-Checkout
464385,Homepage-Career track certificate-Career track certificate-Pricing-Checkout
464451,Homepage-Course certificate-Course certificate-Pricing-Checkout-Pricing-Pricing-Career tracks-Homepage-Checkout
464483,Homepage-Career track certificate-Homepage-Course certificate-Pricing-Homepage-Course certificate-Resources center-Career tracks-Career tracks-Career track certificate-Career track certificate-Pricing-Resources center-Upcoming courses-Career track certificate-Success stories-Career track certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-About us-Pricing-Checkout-Checkout
464502,Homepage-Courses-Career tracks-Other-Coupon-Homepage-Career tracks-Coupon-Checkout-Checkout-Checkout-Homepage-Checkout
464521,Homepage-Career tracks-Pricing-Pricing-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Homepage-Courses-Checkout-Checkout-Checkout
464574,Courses-Courses-Coupon-Checkout-Checkout-Checkout
464591,Other-Checkout
464638,Homepage-Checkout-Checkout
464651,Courses-Courses-Pricing-Homepage-Other-Career track certificate-Homepage-Career track certificate-Homepage-Homepage-Checkout
464652,Homepage-Career tracks-Homepage-Career tracks-Coupon
464686,Homepage-Courses-Homepage-Courses-Homepage-Checkout-Homepage-Checkout
464705,Homepage-Career tracks-Homepage-Pricing-Other-Other-Other
464722,Coupon
464724,Homepage-Courses-Coupon
464748,Homepage-Homepage
464912,Homepage-Courses-Courses-Pricing-Courses-Pricing-Course certificate-Courses-Career tracks-Courses-Courses-Upcoming courses-Other-Career tracks-Courses-Courses-Courses-Course certificate-Checkout
464935,Coupon-Coupon
464947,Homepage-Courses-Checkout
464977,Homepage-Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Career tracks-Career tracks-Pricing-Career tracks-Career tracks-Pricing-Resources center-About us-Resources center-Other-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Resources center-Career tracks-Career tracks-Coupon-Coupon-Coupon-Career tracks-Courses-Career tracks-Courses-Career tracks-Coupon-Homepage-Coupon
465040,Courses-Homepage-Coupon
465074,Homepage-Course certificate-Course certificate-Checkout-Checkout-Checkout
465077,Coupon-Coupon
465094,Coupon-Coupon-Checkout-Coupon
465102,Other-Other-Other-Other-Coupon
465104,Other-Checkout
465169,Coupon
465191,Career tracks-Pricing-Courses-Career tracks-Courses-Pricing-Career tracks-Courses-Courses-Homepage-Course certificate-Pricing-Courses-Pricing-Pricing-Checkout
465234,Coupon-Coupon-Coupon-Coupon
465283,Other-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465285,Career tracks-Courses-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Checkout
465312,Pricing-Courses-Homepage-Homepage-Checkout
465335,Homepage-Pricing-Courses-Career track certificate-Career tracks-Homepage-Checkout
465337,Homepage-Coupon-Homepage-Checkout
465355,Coupon
465382,Homepage-Pricing-Courses-Homepage-Career tracks-Homepage-Career tracks-Courses-Homepage-Career tracks-Coupon
465421,Homepage-Courses-Career tracks-Homepage-Resources center-Homepage-Homepage-Homepage-Checkout-Homepage-Instructors-Other-Resources center-Homepage-Career track certificate-Course certificate-Career track certificate-Coupon
465461,Other-Other-Coupon-Checkout
465499,Homepage-Pricing-Homepage-Checkout
465517,Career tracks-Checkout-Checkout
465520,Other-Coupon
465530,Other-Courses-Checkout
465532,Homepage-Courses-Homepage-Courses-Homepage-Courses-Homepage-Courses-Homepage-Career tracks-Courses-Pricing-Homepage-Courses-Homepage-Courses-Pricing-Homepage-Pricing-Upcoming courses-Resources center-Homepage-Courses-Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Courses-Courses-Homepage-Courses-Career tracks-Courses-Homepage-Courses-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Courses-Homepage-Pricing-Other-Coupon-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Courses-Pricing-Checkout-Homepage-Courses-Career tracks-Courses-Homepage-Homepage-Checkout
465554,Homepage-Pricing-Checkout-Pricing-Courses-Career tracks-Pricing-Homepage-Homepage-Checkout-Checkout-Checkout-Checkout
465581,Homepage-Career tracks-Courses-Pricing-Blog-Resources center-Other-Other-Resources center-Career tracks-Courses-Homepage-Checkout
465609,Homepage-Pricing-Homepage-Pricing-Courses-Career tracks-Homepage-Homepage-Homepage-Courses-Homepage-Career track certificate-Pricing-Homepage-Career tracks-Courses-Courses-Homepage-Pricing-Checkout
465628,Other-Resources center-Other-Other-Homepage-Other-Checkout
465641,Coupon-Coupon-Coupon
465663,Homepage-Career track certificate-Career track certificate-Career tracks-Homepage-Homepage-Pricing-Homepage-Career tracks-Homepage-Courses-Courses-Career track certificate-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Coupon
465719,Homepage-Career tracks-Homepage-Career tracks-Other-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Homepage-Checkout
465730,Homepage-Checkout-Checkout-Checkout
465740,Homepage-Checkout
465748,Checkout-Checkout
465756,Other-Courses-Courses-Checkout-Coupon-Checkout-Checkout-Checkout
465781,Other-Career track certificate-Career tracks-Courses-Other-Career track certificate-Career tracks-Resources center-Career tracks-Courses-Career tracks-Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Checkout
465804,Pricing-Pricing-Checkout-Checkout-Coupon
465807,Homepage-Checkout
465840,Homepage-Career tracks-Courses-Checkout-Homepage-Career tracks-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465848,Career tracks-Career tracks-Career tracks-Pricing-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Career tracks-Career track certificate-Pricing-Career tracks-Courses-Career tracks-Pricing-Checkout
465867,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Resources center-Upcoming courses-Resources center-Other-Success stories-Success stories-Pricing-Pricing-Checkout
465874,Coupon
465998,Homepage-Checkout-Checkout-Checkout-Checkout
466030,Courses-Course certificate-Courses-Homepage-Coupon-Checkout-Coupon
466043,Homepage-Pricing-Resources center-Course certificate-Homepage-Upcoming courses-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Courses-Homepage-Resources center-Homepage-Career tracks-Courses-Homepage-Career tracks-Courses-Career tracks-Homepage-Pricing-Checkout-Homepage-Checkout-Homepage-Other-Success stories-Career tracks-Resources center-Homepage-Blog-Other-Career track certificate-Resources center-Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Homepage-Courses-Career tracks-Homepage-Homepage-Career tracks-Checkout
466071,Homepage-Checkout
466109,Other-Coupon
466111,Homepage-Checkout
466117,Homepage-Pricing-Checkout-Pricing-Pricing-Checkout-Pricing-Checkout-Homepage-Career tracks-Pricing-Checkout
466119,Homepage-Career tracks-Career tracks-Courses-Career track certificate-Career tracks-Courses-Coupon-Other-Coupon
466154,Homepage-Homepage-Resources center-Other-Checkout
466168,Coupon
466193,Coupon-Coupon
466212,Coupon-Coupon
466215,Homepage-Checkout
466220,Homepage-Pricing-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout-Coupon
466225,Resources center-Coupon
466226,Coupon-Homepage-Coupon-Homepage-Checkout-Checkout
466229,Pricing-Checkout
466232,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Homepage-Checkout
466233,Coupon
466237,Homepage-Pricing-Homepage-Pricing-Other-Pricing-Checkout-Checkout
466244,Coupon-Other-Success stories
466257,Homepage-Career track certificate-Career track certificate-Pricing-Upcoming courses-Courses-Career tracks-Career tracks-Courses
466258,Other-Checkout
466266,Coupon-Checkout
466268,Coupon-Homepage-Course certificate-Courses-Coupon
466273,Pricing-Courses-Coupon
466277,Coupon-Pricing-Checkout-Coupon-Coupon
466282,Coupon
466309,Homepage-Course certificate-Coupon
466333,Homepage-Pricing-Checkout-Pricing-Career track certificate-Resources center-Other-Resources center-Other-Resources center-Career tracks-Pricing-Homepage-Pricing-Checkout-Pricing-Other-Upcoming courses-Homepage-Homepage-Resources center-Homepage-Homepage-Pricing-Career tracks-Courses-Homepage-Pricing-Checkout-Checkout-Homepage-Checkout-Checkout
466348,Coupon
466373,Coupon-Coupon-Coupon
466381,Homepage-Career tracks-Pricing-Checkout-Pricing-Career track certificate-Other-Pricing-Coupon-Resources center-Other-Resources center-Other-Success stories-Homepage-Career track certificate-Success stories-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Coupon-Coupon-Coupon-Homepage-Coupon-Homepage-Other-Homepage-Coupon-Coupon-Coupon-Coupon
466385,Other-Checkout-Checkout
466388,Coupon
466391,Courses-Pricing-Homepage-Checkout
466393,Coupon
466394,Homepage-Courses-Courses-Courses-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Pricing-Coupon-Homepage-Pricing-Homepage-Pricing-Coupon
466399,Homepage-Pricing-Homepage-Checkout
466405,Homepage-Pricing-Career tracks-Checkout
466416,Homepage-Checkout
466418,Coupon
466427,Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Courses-Other-Homepage-Other-Pricing-Courses-Resources center-Homepage-Other-Pricing-Checkout-Coupon-Coupon
466431,Homepage-Career track certificate-Homepage-Courses-Coupon-Coupon
466444,Homepage-Resources center-Other-Resources center-Homepage-Homepage-Homepage-Coupon
466453,Homepage-Courses-Career tracks-Coupon-Instructors
466454,Courses-Career track certificate-Career track certificate-Career tracks-Homepage-Career track certificate-Career tracks-Pricing-Homepage-Career track certificate-Career track certificate-Homepage-Career track certificate-Homepage-Homepage-Checkout-Coupon
466456,Homepage-Courses-Career tracks-Upcoming courses-Courses-Checkout-Checkout
466464,Homepage-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Pricing-Career track certificate-Homepage-Coupon
466468,Homepage-Courses-Courses-Homepage-Career track certificate-Coupon
466492,Coupon-Pricing-Checkout-Homepage-Checkout
466496,Coupon
466499,Homepage-Career tracks-Homepage-Career tracks-Homepage-Homepage-Career tracks-Coupon
466502,Coupon
466505,Homepage-Pricing-Homepage-Career tracks-Coupon
466507,Homepage-Courses-Career tracks-Upcoming courses-Courses-Career track certificate-Resources center-Pricing-Homepage-Coupon
466508,Coupon-Coupon-Coupon
466514,Coupon
466515,Other-Pricing-Courses-Upcoming courses-Resources center-Instructors-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout
466516,Other-Other-About us-Other-Homepage-Coupon
466517,Coupon
466525,Coupon
466527,Homepage-Pricing-Career track certificate-Course certificate-Resources center-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon
466529,Coupon
466537,Homepage-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Homepage-Pricing-Homepage-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Upcoming courses-Coupon-Coupon
466544,Coupon
466560,Checkout
466577,Coupon-Homepage-Checkout
466591,Homepage-Career track certificate-Courses-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Other-Pricing-Homepage-Courses-Other-Other-Homepage-Homepage-Homepage-Homepage-Resources center-Checkout-Other-About us-Other-Homepage-Career track certificate-Homepage-Resources center-Courses-Career tracks-Course certificate-Career tracks-Checkout
466593,Coupon
466596,Homepage-Career tracks-Pricing-Checkout
466600,Homepage-Courses-Coupon
466603,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Resources center-Other-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Coupon
466606,Homepage-Pricing-Checkout-Checkout-Checkout
466614,Homepage-Career tracks-Homepage-Resources center-Coupon-Checkout-Checkout
466616,Homepage-Homepage-Checkout
466619,Homepage-Career track certificate-Coupon
466620,Homepage-Coupon
466622,Coupon
466643,Career tracks-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Career track certificate-Courses-Career tracks-Courses-Career tracks-Courses-Course certificate-Upcoming courses-Career tracks-Courses-Homepage-Checkout-Checkout
466653,Coupon
466654,Homepage-Other-Coupon-Coupon
466669,Courses-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout
466671,Homepage-Checkout
466682,Coupon
466688,Homepage-Courses-Career tracks-Career tracks-Pricing-Checkout-Coupon
466707,Coupon
466717,Coupon
466719,Coupon
466733,Homepage-Pricing-Resources center-Other-Checkout-Checkout
466756,Coupon-Checkout-Checkout-Other-Coupon
466760,Coupon
466765,Pricing-Course certificate-Coupon-Homepage-Other-Coupon-Coupon
466795,Coupon
466809,Homepage-Pricing-Checkout-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon
466821,Courses-Career tracks-Pricing-Career track certificate-Course certificate-Upcoming courses-Other-Career tracks-Coupon
466828,Homepage-Career track certificate-Career tracks-Courses-Pricing-Homepage-Courses-Resources center-Homepage-Pricing-Homepage-Courses-Homepage-Homepage-Courses-Homepage-Other-Success stories-Other-Homepage-Homepage-Courses-Instructors-Courses-Career track certificate-Other-Coupon-Homepage-Career track certificate-Pricing-Career track certificate-Courses-Checkout-Coupon-Coupon-Coupon-Checkout-Checkout-Homepage-Pricing-Courses-Homepage-Career tracks-Career tracks-Other-Career tracks-Courses-Courses-Homepage-Homepage-Other-Other-Career tracks-Courses-Homepage-Checkout
466879,Other-Coupon-Homepage-Course certificate-Career track certificate-Course certificate-Career tracks-Pricing-Checkout-Checkout-Checkout
466883,Coupon-Checkout-Checkout
466887,Homepage-Blog-Other-Blog-Other-Coupon-Coupon
466889,Career tracks-Checkout
466893,Other-Courses-Homepage-Courses-Coupon-Other-Coupon-Checkout-Checkout-Checkout
466904,Coupon
466907,Coupon
466911,Homepage-Courses-Homepage-Career tracks-Homepage-Career track certificate-Courses-Coupon-Homepage-Career track certificate-Pricing-Resources center-Career tracks-Upcoming courses-Career tracks-Courses-Coupon-Career tracks
466913,Homepage-Career tracks-Homepage-Courses-Homepage-Career tracks-Homepage-Course certificate-Homepage-Homepage-Checkout-Checkout-Homepage-Checkout
466928,Checkout
466937,Coupon
466938,Homepage-Pricing-Career track certificate-Courses-Career tracks-Success stories-Success stories-Career tracks-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Pricing-Pricing-Homepage-Coupon-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout
466939,Other-Homepage-Other-Homepage-Homepage-Pricing-Other-Homepage-Checkout-Checkout-Checkout-Pricing-Checkout-Coupon-Coupon
466944,Courses-Career tracks-Other-Checkout
466969,Homepage-Career tracks-Courses-Career tracks-Pricing-Checkout
466992,Coupon-Homepage-Courses-Other-Course certificate-Coupon
466997,Coupon
467007,Coupon
467017,Coupon-Coupon-Coupon
467044,Career tracks-Career tracks-Checkout
467061,Coupon-Coupon-Coupon
467064,Coupon-Coupon-Coupon
467093,Homepage-Career tracks-Career tracks-Checkout
467107,Homepage-Pricing-Career tracks-Career tracks-Career track certificate-Courses-Career tracks-Resources center-Resources center-Homepage-Homepage-Homepage-Upcoming courses-Career tracks-Courses-Career tracks-Career tracks-Checkout-Checkout-Checkout
467133,Coupon
467148,Homepage-Courses-Homepage-Pricing-Other-Pricing
467164,Courses-Courses-Checkout
467173,Homepage-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout-Homepage-Coupon-Checkout
467175,Coupon-Coupon
467188,Homepage-Pricing-Checkout-Checkout-Homepage-Checkout
467205,Coupon-Coupon
467210,Coupon-Homepage-Pricing-Checkout
467212,Homepage-Pricing-Pricing-Checkout-Homepage-Homepage-About us-Homepage-About us-Pricing-Checkout-Checkout
467213,Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Courses-Homepage-Coupon-Homepage-Checkout-Checkout-Checkout
467238,Homepage-Homepage-Career tracks-Pricing-Checkout-Checkout-Other-Other-Coupon-Homepage-Homepage-Homepage-Checkout-Homepage-Checkout-Pricing-Checkout-Homepage-Checkout
467244,Homepage-Career tracks-Courses-Resources center-Coupon
467246,Checkout
467261,Coupon
467287,Homepage-Courses-Courses-Career track certificate-Checkout
467366,Career track certificate-Courses-Courses-Courses-Career tracks-Other-Career tracks-Upcoming courses-Career track certificate-Coupon
467374,Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Career track certificate-Career tracks-Pricing-Checkout
467382,Coupon-Coupon
467385,Coupon-Coupon-Coupon
467397,Checkout
467402,Homepage-Courses-Homepage-Career tracks-Coupon
467405,Homepage-Course certificate-Homepage-Homepage-Checkout-Checkout
467411,Courses-Courses-Courses-Checkout-Other-Checkout-Checkout-Checkout
467418,Checkout-Checkout-Checkout
467422,Checkout-Checkout-Checkout-Checkout
467423,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
467437,Homepage-Career track certificate-Pricing-Homepage-Checkout
467442,Other-Homepage-Checkout
467448,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Coupon
467457,Homepage-Pricing-Courses-Homepage-Pricing-Checkout-Pricing-Course certificate-Courses-Upcoming courses-Courses-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout
467460,Other-Career track certificate-Upcoming courses-Pricing-Checkout-Courses-Courses-Checkout-Coupon-Checkout-Coupon-Coupon-Coupon-Coupon-Coupon
467473,Checkout-Checkout-Coupon-Checkout-Coupon-Checkout-Checkout-Checkout-Other-Checkout
467479,Homepage-Courses-Checkout
467499,Courses
467521,Homepage-Homepage-Pricing-Homepage-Courses-Checkout-Checkout-Homepage-Checkout-Checkout
467526,Homepage-Pricing-Resources center-Course certificate-Courses-Upcoming courses-Coupon
467548,Homepage-Career track certificate-Career tracks-Checkout
467576,Coupon-Homepage-Career track certificate-Courses-Coupon
467593,Checkout
467603,Courses-Checkout
467641,Other-Course certificate-Career track certificate-Resources center-Resources center-Other-Resources center-Homepage-Checkout
467646,Coupon
467667,Coupon
467671,Coupon
467675,Career track certificate-Career tracks-Courses-Career tracks-Coupon-Career tracks-Checkout-Checkout
467689,Career tracks-Course certificate-Career tracks-Courses-Pricing-Pricing-Career track certificate-Career tracks-Homepage-Courses-Courses-Pricing-Courses-Courses-Career tracks-Homepage-Pricing-Checkout-Pricing-Checkout
467691,Coupon
467695,Homepage-Pricing-Homepage-Checkout
467723,Checkout
467742,Homepage-Career tracks-Homepage-Career track certificate-Course certificate-Coupon-Homepage-Career tracks-Homepage-Career tracks-Career tracks-Coupon
467756,Coupon
467758,Coupon-Coupon-Other-Checkout
467779,Coupon-Coupon-Coupon-Homepage-Homepage-Checkout
467787,Homepage-Resources center-Courses-Homepage-Checkout-Checkout-Homepage-Homepage-Homepage-Homepage-Homepage-Career track certificate-Checkout
467795,Homepage-Pricing-Courses-Coupon
467797,Coupon-Homepage-Courses-Homepage-Courses-Pricing-Upcoming courses-Resources center-Course certificate-Courses-Courses-Checkout
467800,Courses-Courses-Courses-Checkout
467805,Homepage-Courses-Blog-Other-Career tracks-Resources center-Homepage-Pricing-Homepage-Pricing-Resources center-Courses-Homepage-Pricing-Coupon
467816,Coupon
467823,Courses-Checkout
467854,Checkout-Checkout-Checkout
467856,Homepage-Pricing-Checkout-Pricing-Checkout
467872,Homepage-Career track certificate-Checkout
467890,Coupon
467894,Homepage-Checkout
467899,Homepage-Homepage-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Pricing-Checkout-Checkout
467901,Coupon-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks
467903,Other-Checkout-Checkout
467904,Homepage-Pricing-Courses-Courses-Pricing-Courses-Courses-Homepage-Career track certificate-Pricing-Courses-Homepage-Homepage-Course certificate-Pricing-Career track certificate-Career tracks-Courses-Pricing-Resources center-Career track certificate-Upcoming courses-Career track certificate-Career tracks-Resources center-Other-Success stories-Upcoming courses-Career tracks-Homepage-Career track certificate-About us-About us-Career track certificate-Career track certificate-Pricing-Career track certificate-Pricing-Homepage-Career tracks-Resources center-Courses-Checkout-Homepage-Pricing-Checkout-Homepage-Checkout
467925,Coupon-Coupon
467938,Homepage-Coupon-Checkout
467955,Coupon
467961,Other-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Checkout-Other-Homepage-Course certificate-Checkout
